account_id,hotel_name,city,subject_line,hook,personalization_line,give_first_line,relevance_line,proof_line,low_friction_cta,cold_email,followup_email,primary_email_goal,email_angle,cta_type,variant_id,test_batch,reply_outcome,ranking_score,priority_band,why_not_top_tier,rank_bucket,rank_bucket_reason,ranking_reason,review_bucket,review_flag,review_reason,active_icp_profile,source_file
acc_cef51d675be9,Pioneer Way Motel,Faulconbridge,Pioneer Way Motel: krátky postreh,Pozeral som sa na Pioneer Way Motel v lokalite Faulconbridge.,Pozeral som sa na Pioneer Way Motel v lokalite Faulconbridge.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Faulconbridge, s prioritou Low (6.01), s hodnotením 3.9/5 z 116 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Pioneer Way Motel v lokalite Faulconbridge.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Faulconbridge, s prioritou Low (6.01), s hodnotením 3.9/5 z 116 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Pioneer Way Motel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.11,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_44c910b68c36,Windsor Riverview Inn,Windsor,Windsor Riverview Inn: krátky postreh,Pozeral som sa na Windsor Riverview Inn v lokalite Windsor.,Pozeral som sa na Windsor Riverview Inn v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6), s hodnotením 3.1/5 z 117 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Windsor Riverview Inn v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (6), s hodnotením 3.1/5 z 117 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Windsor Riverview Inn.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,59.95,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_452613701470,"Kaban Power 7, 7 Kaban St Doonside NSW 2767",Doonside,"Kaban Power 7, 7 Kaban St Doonside NSW 2767: krátky postreh","Pozeral som sa na Kaban Power 7, 7 Kaban St Doonside NSW 2767 v lokalite Doonside.","Pozeral som sa na Kaban Power 7, 7 Kaban St Doonside NSW 2767 v lokalite Doonside.",Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Doonside, s prioritou Low (5.99), s hodnotením 3.8/5 z 25 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Kaban Power 7, 7 Kaban St Doonside NSW 2767 v lokalite Doonside.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Doonside, s prioritou Low (5.99), s hodnotením 3.8/5 z 25 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Kaban Power 7, 7 Kaban St Doonside NSW 2767.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,59.91,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_275ceeb98a65,Fitzroy Hotel Windsor,Windsor,Fitzroy Hotel Windsor: krátky postreh,Pozeral som sa na Fitzroy Hotel Windsor v lokalite Windsor.,Pozeral som sa na Fitzroy Hotel Windsor v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (5.84), s hodnotením 3.9/5 z 203 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Fitzroy Hotel Windsor v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (5.84), s hodnotením 3.9/5 z 203 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Fitzroy Hotel Windsor.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,58.39,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_1b4eca29f1ed,North Richmond Hotel,North Richmond,North Richmond Hotel: krátky postreh,Pozeral som sa na North Richmond Hotel v lokalite North Richmond.,Pozeral som sa na North Richmond Hotel v lokalite North Richmond.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite North Richmond, s prioritou Low (5.84), s hodnotením 4.2/5 z 153 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na North Richmond Hotel v lokalite North Richmond.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite North Richmond, s prioritou Low (5.84), s hodnotením 4.2/5 z 153 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre North Richmond Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,58.35,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_e0a86a2b4d49,Nightcap at Colyton Hotel,Colyton,Nightcap at Colyton Hotel: krátky postreh,Pozeral som sa na Nightcap at Colyton Hotel v lokalite Colyton.,Pozeral som sa na Nightcap at Colyton Hotel v lokalite Colyton.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Colyton, s prioritou Low (5.82), s hodnotením 4.0/5 z 97 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Nightcap at Colyton Hotel v lokalite Colyton.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Colyton, s prioritou Low (5.82), s hodnotením 4.0/5 z 97 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Nightcap at Colyton Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,58.19,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_1c67b87dedcc,Nightcap at Blue Cattle Dog Hotel,St Clair,Nightcap at Blue Cattle Dog Hotel: krátky postreh,Pozeral som sa na Nightcap at Blue Cattle Dog Hotel v lokalite St Clair.,Pozeral som sa na Nightcap at Blue Cattle Dog Hotel v lokalite St Clair.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Clair, s prioritou Low (5.82), s hodnotením 4.0/5 z 76 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Nightcap at Blue Cattle Dog Hotel v lokalite St Clair.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Clair, s prioritou Low (5.82), s hodnotením 4.0/5 z 76 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Nightcap at Blue Cattle Dog Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,58.15,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_a927a1c8a090,Nightcap at Jamison Hotel,Penrith,Nightcap at Jamison Hotel: krátky postreh,Pozeral som sa na Nightcap at Jamison Hotel v lokalite Penrith.,Pozeral som sa na Nightcap at Jamison Hotel v lokalite Penrith.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (5.8), s hodnotením 3.7/5 z 42 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Nightcap at Jamison Hotel v lokalite Penrith.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (5.8), s hodnotením 3.7/5 z 42 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Nightcap at Jamison Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,58.02,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_f68809b1efe2,"Kaban Power 39, 39 Weber Crescent Emerton",Emerton,"Kaban Power 39, 39 Weber Crescent Emerton: krátky postreh","Pozeral som sa na Kaban Power 39, 39 Weber Crescent Emerton v lokalite Emerton.","Pozeral som sa na Kaban Power 39, 39 Weber Crescent Emerton v lokalite Emerton.",Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Emerton, s prioritou Low (5.78), s hodnotením 3.3/5 z 19 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Kaban Power 39, 39 Weber Crescent Emerton v lokalite Emerton.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Emerton, s prioritou Low (5.78), s hodnotením 3.3/5 z 19 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Kaban Power 39, 39 Weber Crescent Emerton.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,57.8,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_d82119e8e88e,Nightelier Narrabeen,Narrabeen,Nightelier Narrabeen: krátky postreh,Pozeral som sa na Nightelier Narrabeen v lokalite Narrabeen.,Pozeral som sa na Nightelier Narrabeen v lokalite Narrabeen.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Narrabeen, s prioritou Low (5.74), s hodnotením 4.1/5 z 887 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Nightelier Narrabeen v lokalite Narrabeen.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Narrabeen, s prioritou Low (5.74), s hodnotením 4.1/5 z 887 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Nightelier Narrabeen.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,57.42,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_71486faac1b0,Nightcap at Pymble Hotel,Pymble,Nightcap at Pymble Hotel: krátky postreh,Pozeral som sa na Nightcap at Pymble Hotel v lokalite Pymble.,Pozeral som sa na Nightcap at Pymble Hotel v lokalite Pymble.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Pymble, s prioritou Low (5.73), s hodnotením 3.9/5 z 462 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Nightcap at Pymble Hotel v lokalite Pymble.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Pymble, s prioritou Low (5.73), s hodnotením 3.9/5 z 462 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Nightcap at Pymble Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,57.3,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_4e12021ece22,Railway Hotel,Windsor,Railway Hotel: krátky postreh,Pozeral som sa na Railway Hotel v lokalite Windsor.,Pozeral som sa na Railway Hotel v lokalite Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (5.49), s hodnotením 4.2/5 z 38 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Railway Hotel v lokalite Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Windsor, s prioritou Low (5.49), s hodnotením 4.2/5 z 38 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Railway Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,54.92,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_f4aa5c19fc8d,Jamison Hotel,Penrith,Jamison Hotel: krátky postreh,Pozeral som sa na Jamison Hotel v lokalite Penrith.,Pozeral som sa na Jamison Hotel v lokalite Penrith.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (5.38), s hodnotením 4.1/5 z 1135 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Jamison Hotel v lokalite Penrith.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Penrith, s prioritou Low (5.38), s hodnotením 4.1/5 z 1135 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Jamison Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,53.82,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,low_fit | out_of_profile_geography | has_website | has_phone,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_3a4450e07e75,Colyton Hotel,Colyton,Colyton Hotel: krátky postreh,Pozeral som sa na Colyton Hotel v lokalite Colyton.,Pozeral som sa na Colyton Hotel v lokalite Colyton.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Colyton, s prioritou Low (5.22), s hodnotením 4.0/5 z 1330 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Colyton Hotel v lokalite Colyton.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Colyton, s prioritou Low (5.22), s hodnotením 4.0/5 z 1330 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Colyton Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,52.2,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,low_fit | out_of_profile_geography | has_website | has_phone,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_b409c8129078,The Australian Hotel & Brewery,Rouse Hill,The Australian Hotel & Brewery: krátky postreh,Pozeral som sa na The Australian Hotel & Brewery v lokalite Rouse Hill.,Pozeral som sa na The Australian Hotel & Brewery v lokalite Rouse Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rouse Hill, s prioritou Low (4.9), s hodnotením 4.2/5 z 1239 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na The Australian Hotel & Brewery v lokalite Rouse Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rouse Hill, s prioritou Low (4.9), s hodnotením 4.2/5 z 1239 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre The Australian Hotel & Brewery.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,49.04,Low,chain_signal | geo_mismatch,D,chain_signal | geo_mismatch,low_fit | out_of_profile_geography | has_website | has_phone,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_3b17692a882f,Australian Hotel,McGraths Hill,Australian Hotel: krátky postreh,Pozeral som sa na Australian Hotel v lokalite McGraths Hill.,Pozeral som sa na Australian Hotel v lokalite McGraths Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite McGraths Hill, s prioritou Low (4.86), s hodnotením 4.1/5 z 315 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Australian Hotel v lokalite McGraths Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite McGraths Hill, s prioritou Low (4.86), s hodnotením 4.1/5 z 315 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Australian Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,48.65,Low,chain_signal | geo_mismatch,D,chain_signal | geo_mismatch,low_fit | out_of_profile_geography | has_website | has_phone,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_9d71e80330f1,SureStay by Best Western New Inn Richmond,Richmond,SureStay by Best Western New Inn Richmond: krátky postreh,Pozeral som sa na SureStay by Best Western New Inn Richmond v lokalite Richmond.,Pozeral som sa na SureStay by Best Western New Inn Richmond v lokalite Richmond.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (4.67), s hodnotením 4.3/5 z 108 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na SureStay by Best Western New Inn Richmond v lokalite Richmond.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (4.67), s hodnotením 4.3/5 z 108 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre SureStay by Best Western New Inn Richmond.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,46.68,Low,chain_signal | geo_mismatch,D,chain_signal | geo_mismatch,low_fit | out_of_profile_geography | has_website | has_phone,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
